ds	gene	nSNPs	pp.h4
Colon_Transverse	ENSG00000172247	700	0.622970307012521
Colon_Transverse	ENSG00000134809	912	1.53594231395278e-09
Colon_Transverse	ENSG00000156603	912	0.526955036247371
Colon_Transverse	ENSG00000166793	912	0.00925359060626826
Colon_Transverse	ENSG00000149480	327	0.0505725975446376
Colon_Transverse	ENSG00000162194	327	0.0101843889180868
Colon_Transverse	ENSG00000162222	327	3.7757421027804e-05
Colon_Transverse	ENSG00000172543	614	0.132356229003654
Colon_Transverse	ENSG00000173156	814	6.91106819243942e-15
Colon_Transverse	ENSG00000173327	488	0.816692379452207
Colon_Transverse	ENSG00000173715	814	0.0819815958459291
Colon_Transverse	ENSG00000173992	814	0.00891825322600444
Colon_Transverse	ENSG00000174080	814	3.2444769526926e-06
Colon_Transverse	ENSG00000174483	814	0.573466540745461
Colon_Transverse	ENSG00000197136	491	0.879969127899958
Colon_Transverse	ENSG00000254986	814	0.938896979677218
Colon_Transverse	ENSG00000172932	594	0.0368152901968142
Colon_Transverse	ENSG00000172613	575	3.77470774979967e-05
Colon_Transverse	ENSG00000167800	316	0.984776903136142
Colon_Transverse	ENSG00000137494	728	0.216563428958098
Colon_Transverse	ENSG00000073921	314	0.546429089777277
Colon_Transverse	ENSG00000109956	380	0.600384911892612
Esophagus_Gastroesophageal_Junction	ENSG00000170955	72	0.640581656195405
Esophagus_Gastroesophageal_Junction	ENSG00000166788	494	0.00366027350944814
Esophagus_Gastroesophageal_Junction	ENSG00000165915	700	0.912357765331904
Esophagus_Gastroesophageal_Junction	ENSG00000165916	700	0.869975606790252
Esophagus_Gastroesophageal_Junction	ENSG00000172247	700	0.581089414452464
Esophagus_Gastroesophageal_Junction	ENSG00000196666	700	0.0291831170572081
Esophagus_Gastroesophageal_Junction	ENSG00000134809	912	3.57013745390893e-09
Esophagus_Gastroesophageal_Junction	ENSG00000156603	912	0.00028650746200234
Esophagus_Gastroesophageal_Junction	ENSG00000214872	912	2.61807584109971e-05
Esophagus_Gastroesophageal_Junction	ENSG00000149489	327	0.403562255619466
Esophagus_Gastroesophageal_Junction	ENSG00000149541	327	4.80099490248109e-06
Esophagus_Gastroesophageal_Junction	ENSG00000162194	327	2.57549129913495e-06
Esophagus_Gastroesophageal_Junction	ENSG00000162222	327	6.98185136429514e-05
Esophagus_Gastroesophageal_Junction	ENSG00000087365	787	0.00980038336352692
Esophagus_Gastroesophageal_Junction	ENSG00000172543	614	0.0278282404704438
Esophagus_Gastroesophageal_Junction	ENSG00000172803	574	0.04287240840498
Esophagus_Gastroesophageal_Junction	ENSG00000173156	814	6.91006035012622e-15
Esophagus_Gastroesophageal_Junction	ENSG00000174080	814	2.77619889155361e-10
Esophagus_Gastroesophageal_Junction	ENSG00000174851	814	0.00707383012086706
Esophagus_Gastroesophageal_Junction	ENSG00000197136	491	0.743432652570723
Esophagus_Gastroesophageal_Junction	ENSG00000254986	814	0.877204936513956
Esophagus_Gastroesophageal_Junction	ENSG00000172932	594	0.0951791041381305
Esophagus_Gastroesophageal_Junction	ENSG00000172613	575	0.000149451204090023
Esophagus_Gastroesophageal_Junction	ENSG00000186642	657	0.0716827095074892
Esophagus_Gastroesophageal_Junction	ENSG00000214530	657	9.33902712719091e-10
Esophagus_Gastroesophageal_Junction	ENSG00000182667	236	0.636659893206047
Esophagus_Gastroesophageal_Junction	ENSG00000109956	380	0.949545277459369
Esophagus_Mucosa	ENSG00000170955	72	0.64058140988101
Esophagus_Mucosa	ENSG00000166478	234	3.26997381153699e-05
Esophagus_Mucosa	ENSG00000175348	234	0.573589062576423
Esophagus_Mucosa	ENSG00000205339	234	0.950489059913762
Esophagus_Mucosa	ENSG00000011405	710	0.0336963857348351
Esophagus_Mucosa	ENSG00000070081	710	0.000244359602515496
Esophagus_Mucosa	ENSG00000187486	710	1.01980855928195e-06
Esophagus_Mucosa	ENSG00000188211	710	1.81281252428205e-06
Esophagus_Mucosa	ENSG00000129158	619	0.0180085100034741
Esophagus_Mucosa	ENSG00000129167	560	0.140721340145845
Esophagus_Mucosa	ENSG00000166788	494	0.0119967408889013
Esophagus_Mucosa	ENSG00000179826	484	9.5868600008702e-05
Esophagus_Mucosa	ENSG00000181830	1234	0.00723198645071792
Esophagus_Mucosa	ENSG00000175213	1052	0.0382585735577602
Esophagus_Mucosa	ENSG00000149182	750	0.0399549843669985
Esophagus_Mucosa	ENSG00000109920	700	0.711332787544073
Esophagus_Mucosa	ENSG00000134575	700	8.856470224215e-13
Esophagus_Mucosa	ENSG00000149177	700	0.212934225807355
Esophagus_Mucosa	ENSG00000165915	700	0.0624136910949866
Esophagus_Mucosa	ENSG00000165916	700	0.809753362087882
Esophagus_Mucosa	ENSG00000172247	700	0.511259445000319
Esophagus_Mucosa	ENSG00000213619	700	0.426478674841945
Esophagus_Mucosa	ENSG00000134809	912	3.30816265138875e-11
Esophagus_Mucosa	ENSG00000156603	912	0.953045033129717
Esophagus_Mucosa	ENSG00000213593	912	0.58931638381418
Esophagus_Mucosa	ENSG00000214872	912	3.05837245667139e-05
Esophagus_Mucosa	ENSG00000149480	327	1.67461656725816e-06
Esophagus_Mucosa	ENSG00000149499	327	1.70629797254102e-06
Esophagus_Mucosa	ENSG00000149541	327	2.98158009031745e-06
Esophagus_Mucosa	ENSG00000162222	327	3.84808195983272e-05
Esophagus_Mucosa	ENSG00000168003	327	0.0759919069807634
Esophagus_Mucosa	ENSG00000168569	327	0.0507951055995849
Esophagus_Mucosa	ENSG00000204922	327	0.000910983635561505
Esophagus_Mucosa	ENSG00000254772	327	0.00268028418602841
Esophagus_Mucosa	ENSG00000173599	814	1.19236669972485e-14
Esophagus_Mucosa	ENSG00000173621	814	0.0239318228003686
Esophagus_Mucosa	ENSG00000173715	814	2.2623497942522e-06
Esophagus_Mucosa	ENSG00000174080	814	1.0501293657107e-10
Esophagus_Mucosa	ENSG00000174483	814	0.131508852753838
Esophagus_Mucosa	ENSG00000174744	814	0.0290197162036991
Esophagus_Mucosa	ENSG00000174996	814	3.65137434729787e-16
Esophagus_Mucosa	ENSG00000254986	814	0.000122026494385676
Esophagus_Mucosa	ENSG00000255468	814	1.19864606138397e-11
Esophagus_Mucosa	ENSG00000172613	575	0.265921012230988
Esophagus_Mucosa	ENSG00000168010	657	0.000898512616364859
Esophagus_Mucosa	ENSG00000186635	657	2.05895553521845e-11
Esophagus_Mucosa	ENSG00000186642	657	0.00265046961712569
Esophagus_Mucosa	ENSG00000073921	314	0.532755575568441
Esophagus_Mucosa	ENSG00000137760	170	0.232844080312145
Esophagus_Mucosa	ENSG00000109956	380	0.925200549615632
Esophagus_Mucosa	ENSG00000166118	380	0.0453363478669435
Esophagus_Muscularis	ENSG00000170955	72	0.640581405101138
Esophagus_Muscularis	ENSG00000188211	710	0.0315857659304325
Esophagus_Muscularis	ENSG00000129158	619	0.0163197315759836
Esophagus_Muscularis	ENSG00000129167	560	0.0558392668845969
Esophagus_Muscularis	ENSG00000166788	494	0.000608219188473053
Esophagus_Muscularis	ENSG00000170946	535	0.116355863152709
Esophagus_Muscularis	ENSG00000205106	1234	5.53174779959642e-06
Esophagus_Muscularis	ENSG00000175220	1052	0.0145304314137398
Esophagus_Muscularis	ENSG00000165912	739	0.0531349712544076
Esophagus_Muscularis	ENSG00000109919	700	0.931101944379833
Esophagus_Muscularis	ENSG00000134575	700	0.0192154586210381
Esophagus_Muscularis	ENSG00000149177	700	4.49848881123049e-05
Esophagus_Muscularis	ENSG00000165915	700	0.923748230043325
Esophagus_Muscularis	ENSG00000165916	700	0.950252629493065
Esophagus_Muscularis	ENSG00000172247	700	0.00153585000943429
Esophagus_Muscularis	ENSG00000134809	912	1.04292336887159e-11
Esophagus_Muscularis	ENSG00000156603	912	0.0006533569553717
Esophagus_Muscularis	ENSG00000149499	327	3.86842806690048e-05
Esophagus_Muscularis	ENSG00000149541	327	3.26965838461876e-06
Esophagus_Muscularis	ENSG00000162194	327	3.30110123458322e-06
Esophagus_Muscularis	ENSG00000162222	327	3.34116158211963e-05
Esophagus_Muscularis	ENSG00000087365	787	1.03264089128776e-11
Esophagus_Muscularis	ENSG00000172803	574	0.067182960104018
Esophagus_Muscularis	ENSG00000173156	814	6.91005051556306e-15
Esophagus_Muscularis	ENSG00000173327	488	0.195813202236285
Esophagus_Muscularis	ENSG00000173621	814	1.45166158072966e-08
Esophagus_Muscularis	ENSG00000174080	814	3.56401404580131e-15
Esophagus_Muscularis	ENSG00000174576	814	0.441453902366216
Esophagus_Muscularis	ENSG00000174684	814	0.00028523798571979
Esophagus_Muscularis	ENSG00000254986	814	0.871531276730745
Esophagus_Muscularis	ENSG00000172932	594	0.290046191931177
Esophagus_Muscularis	ENSG00000172613	575	4.68919684595601e-09
Esophagus_Muscularis	ENSG00000175634	461	0.00735721290254086
Esophagus_Muscularis	ENSG00000168010	657	0.166308548884056
Esophagus_Muscularis	ENSG00000186642	657	0.000552851153314279
Esophagus_Muscularis	ENSG00000214530	657	9.76275316175823e-10
Esophagus_Muscularis	ENSG00000137494	728	0.137575305262597
Esophagus_Muscularis	ENSG00000073921	314	0.300238114584602
Esophagus_Muscularis	ENSG00000110675	170	0.899298947381056
Esophagus_Muscularis	ENSG00000182667	236	0.967440497537159
Esophagus_Muscularis	ENSG00000109956	380	0.811051093993411
Heart_Atrial_Appendage	ENSG00000170955	72	0.640581464110956
Heart_Atrial_Appendage	ENSG00000166689	568	0.0502066075389985
Heart_Atrial_Appendage	ENSG00000187486	710	0.0645453852474604
Heart_Atrial_Appendage	ENSG00000188211	710	0.0692229763726553
Heart_Atrial_Appendage	ENSG00000129158	619	0.0155279938584752
Heart_Atrial_Appendage	ENSG00000129167	560	0.379390470307773
Heart_Atrial_Appendage	ENSG00000166788	494	0.031840279901818
Heart_Atrial_Appendage	ENSG00000170946	535	0.0317525220767201
Heart_Atrial_Appendage	ENSG00000165905	1234	0.0015863490948018
Heart_Atrial_Appendage	ENSG00000181830	1234	0.0481458430220296
Heart_Atrial_Appendage	ENSG00000205106	1234	3.5571203325425e-06
Heart_Atrial_Appendage	ENSG00000109919	700	0.579250318168639
Heart_Atrial_Appendage	ENSG00000110514	700	7.27312465711055e-11
Heart_Atrial_Appendage	ENSG00000134575	700	0.000414470660192625
Heart_Atrial_Appendage	ENSG00000172247	700	0.874839624063938
Heart_Atrial_Appendage	ENSG00000134809	912	3.38980690078097e-11
Heart_Atrial_Appendage	ENSG00000134817	912	0.00109975523560171
Heart_Atrial_Appendage	ENSG00000156599	912	0.922939551992637
Heart_Atrial_Appendage	ENSG00000156603	912	0.919942367212011
Heart_Atrial_Appendage	ENSG00000242689	741	0.0362812107707567
Heart_Atrial_Appendage	ENSG00000162194	327	2.85431316287437e-06
Heart_Atrial_Appendage	ENSG00000162222	327	0.0149156980608519
Heart_Atrial_Appendage	ENSG00000204922	327	3.26905825302653e-06
Heart_Atrial_Appendage	ENSG00000087365	787	5.8597545130713e-08
Heart_Atrial_Appendage	ENSG00000172803	574	0.0866993483799575
Heart_Atrial_Appendage	ENSG00000173156	814	1.83321878186663e-10
Heart_Atrial_Appendage	ENSG00000174851	814	0.0117080174194381
Heart_Atrial_Appendage	ENSG00000174996	814	0.00386910704238667
Heart_Atrial_Appendage	ENSG00000254986	814	0.901796160694527
Heart_Atrial_Appendage	ENSG00000172932	594	0.559509485507941
Heart_Atrial_Appendage	ENSG00000214530	657	7.20210416224002e-10
Heart_Atrial_Appendage	ENSG00000137502	728	0.703233283288637
Heart_Left_Ventricle	ENSG00000170955	72	0.642357575562158
Heart_Left_Ventricle	ENSG00000188211	710	0.0051341359220674
Heart_Left_Ventricle	ENSG00000129158	619	0.0180327259492109
Heart_Left_Ventricle	ENSG00000166788	494	0.0177353197700758
Heart_Left_Ventricle	ENSG00000170946	535	0.0419060621739467
Heart_Left_Ventricle	ENSG00000205106	1234	1.18245382064714e-06
Heart_Left_Ventricle	ENSG00000110514	700	0.00290466840835507
Heart_Left_Ventricle	ENSG00000134575	700	0.00288306288161931
Heart_Left_Ventricle	ENSG00000165917	700	0.507039675295351
Heart_Left_Ventricle	ENSG00000172247	700	0.0029177097363831
Heart_Left_Ventricle	ENSG00000134809	912	2.29378159398532e-09
Heart_Left_Ventricle	ENSG00000134817	912	0.0168139248712878
Heart_Left_Ventricle	ENSG00000156599	912	0.966289855887017
Heart_Left_Ventricle	ENSG00000156603	912	0.961531042329612
Heart_Left_Ventricle	ENSG00000162194	327	2.85218640127809e-05
Heart_Left_Ventricle	ENSG00000087365	787	9.86178256888896e-07
Heart_Left_Ventricle	ENSG00000173156	814	6.64797404995174e-05
Heart_Left_Ventricle	ENSG00000173621	814	0.0154111780595902
Heart_Left_Ventricle	ENSG00000174080	814	4.58677355210219e-07
Heart_Left_Ventricle	ENSG00000175294	767	0.0435479634538196
Heart_Left_Ventricle	ENSG00000254986	814	0.887612241610274
Heart_Left_Ventricle	ENSG00000172932	594	0.473193441904016
Heart_Left_Ventricle	ENSG00000084207	339	0.90391546971468
Heart_Left_Ventricle	ENSG00000186642	657	0.068252328806723
Heart_Left_Ventricle	ENSG00000214530	657	9.88520940685461e-10
Heart_Left_Ventricle	ENSG00000137760	170	0.968837521583669
Liver	ENSG00000070081	710	8.63567301393785e-05
Liver	ENSG00000129158	619	0.030043364183088
Liver	ENSG00000165905	1234	0.0693394469702645
Liver	ENSG00000165916	700	0.506795447602273
Liver	ENSG00000172247	700	0.759684887068056
Liver	ENSG00000134809	912	0.0180734231619887
Liver	ENSG00000156603	912	0.70648216007135
Liver	ENSG00000254986	814	0.891831861664046
Liver	ENSG00000172932	594	0.0763275103354923
Liver	ENSG00000214530	657	0.00275875720783784
Liver	ENSG00000137760	170	0.297342165167572
Liver	ENSG00000109956	380	0.920089963969851
Lung	ENSG00000170955	72	0.640581425262799
Lung	ENSG00000205339	234	0.141266434230892
Lung	ENSG00000070081	710	0.00015583372050752
Lung	ENSG00000188211	710	0.00480301637968733
Lung	ENSG00000129158	619	0.0193215381581632
Lung	ENSG00000129167	560	0.373333549852345
Lung	ENSG00000166788	494	0.00106053085530274
Lung	ENSG00000110768	282	0.634893553212477
Lung	ENSG00000205106	1234	1.01549634853605e-06
Lung	ENSG00000030066	700	0.0449603226805928
Lung	ENSG00000109919	700	0.710228830161125
Lung	ENSG00000110514	700	0.541820878964539
Lung	ENSG00000134571	700	0.957171076667925
Lung	ENSG00000134575	700	3.97271118662967e-10
Lung	ENSG00000149187	700	0.00706262679350895
Lung	ENSG00000165915	700	0.939805629804684
Lung	ENSG00000165916	700	0.870857901307472
Lung	ENSG00000165917	700	0.53202135469728
Lung	ENSG00000172247	700	0.780966091936739
Lung	ENSG00000134809	912	0.00121768969222343
Lung	ENSG00000149115	912	7.97178288670456e-05
Lung	ENSG00000156599	912	0.960608491584255
Lung	ENSG00000156603	912	0.925888418077053
Lung	ENSG00000166793	912	1.96885080364387e-10
Lung	ENSG00000089597	327	0.0516520702921757
Lung	ENSG00000149489	327	1.73009539309059e-06
Lung	ENSG00000162194	327	2.53004060017525e-06
Lung	ENSG00000162222	327	0.00650371452035905
Lung	ENSG00000087365	787	1.01144058513266e-15
Lung	ENSG00000172803	574	0.0187450646396764
Lung	ENSG00000173156	814	6.91009445767633e-15
Lung	ENSG00000173327	488	0.805798000785618
Lung	ENSG00000173898	814	9.35687309617165e-05
Lung	ENSG00000173992	814	0.0143848728218856
Lung	ENSG00000174080	814	1.25043717973371e-05
Lung	ENSG00000174516	814	0.958986100748178
Lung	ENSG00000174996	814	0.00993398715492742
Lung	ENSG00000254986	814	0.712337194694205
Lung	ENSG00000172932	594	0.833960502375726
Lung	ENSG00000021300	402	0.600180662840523
Lung	ENSG00000109956	380	0.897665931176264
Minor_Salivary_Gland	ENSG00000170955	72	0.119063980724678
Minor_Salivary_Gland	ENSG00000179826	484	0.000107785970947244
Minor_Salivary_Gland	ENSG00000134809	912	0.228105092407929
Minor_Salivary_Gland	ENSG00000162222	327	0.0480869799971009
Minor_Salivary_Gland	ENSG00000175115	806	0.0422541979691246
Minor_Salivary_Gland	ENSG00000254986	814	0.949150079195712
Muscle_Skeletal	ENSG00000170955	72	0.684941321762996
Muscle_Skeletal	ENSG00000205339	234	0.945832518266659
Muscle_Skeletal	ENSG00000129158	619	0.0181918253407903
Muscle_Skeletal	ENSG00000129167	560	0.000112053979145254
Muscle_Skeletal	ENSG00000166788	494	0.000717550840961017
Muscle_Skeletal	ENSG00000066382	356	0.881434219268132
Muscle_Skeletal	ENSG00000148950	535	0.126854598610313
Muscle_Skeletal	ENSG00000170946	535	0.00298357937140596
Muscle_Skeletal	ENSG00000175264	1234	7.40880604985668e-07
Muscle_Skeletal	ENSG00000205106	1234	5.61452293483185e-06
Muscle_Skeletal	ENSG00000025434	700	0.0322734919395426
Muscle_Skeletal	ENSG00000030066	700	0.780426268370635
Muscle_Skeletal	ENSG00000109919	700	0.709174001965449
Muscle_Skeletal	ENSG00000109920	700	0.00015404110519194
Muscle_Skeletal	ENSG00000134575	700	1.48970001131659e-10
Muscle_Skeletal	ENSG00000165915	700	0.813177744929244
Muscle_Skeletal	ENSG00000172247	700	0.952463694735472
Muscle_Skeletal	ENSG00000134809	912	3.30657233113847e-11
Muscle_Skeletal	ENSG00000134817	912	0.00835488592794374
Muscle_Skeletal	ENSG00000156599	912	0.961192942444369
Muscle_Skeletal	ENSG00000156603	912	0.00940325845553238
Muscle_Skeletal	ENSG00000242689	741	0.808828649102308
Muscle_Skeletal	ENSG00000149499	327	1.05282010731165e-05
Muscle_Skeletal	ENSG00000162191	327	3.02194218717374e-06
Muscle_Skeletal	ENSG00000168000	327	1.04964787507904e-10
Muscle_Skeletal	ENSG00000087365	787	7.43069567365812e-11
Muscle_Skeletal	ENSG00000172500	632	0.269804628087109
Muscle_Skeletal	ENSG00000172803	574	0.334273291667972
Muscle_Skeletal	ENSG00000173156	814	0.00951633187049549
Muscle_Skeletal	ENSG00000173599	814	0.115634697448361
Muscle_Skeletal	ENSG00000174080	814	0.021515826128764
Muscle_Skeletal	ENSG00000174165	814	0.946930217003901
Muscle_Skeletal	ENSG00000174483	814	4.6628253568669e-09
Muscle_Skeletal	ENSG00000174547	814	0.0011410269073259
Muscle_Skeletal	ENSG00000174996	814	1.73682603864186e-15
Muscle_Skeletal	ENSG00000175376	735	0.06718193047943
Muscle_Skeletal	ENSG00000254986	814	8.13956431807886e-08
Muscle_Skeletal	ENSG00000255468	814	1.30122460882783e-08
Muscle_Skeletal	ENSG00000172932	594	0.857232631206885
Muscle_Skeletal	ENSG00000172613	575	1.80297650164315e-12
Muscle_Skeletal	ENSG00000175634	461	0.0411436102347612
Muscle_Skeletal	ENSG00000110711	426	0.0660525633975235
Muscle_Skeletal	ENSG00000186642	657	0.0250338006244863
Muscle_Skeletal	ENSG00000214530	657	9.66758133033521e-10
Muscle_Skeletal	ENSG00000137501	314	0.778272392979689
Muscle_Skeletal	ENSG00000110675	170	0.955974495558819
Muscle_Skeletal	ENSG00000137760	170	0.967122866008552
Muscle_Skeletal	ENSG00000149294	167	0.107829445707505
Muscle_Skeletal	ENSG00000177098	237	0.248729006049758
Muscle_Skeletal	ENSG00000080854	380	0.0345356054928927
Muscle_Skeletal	ENSG00000149328	380	0.656910437891905
Nerve_Tibial	ENSG00000110148	72	0.291553954633145
Nerve_Tibial	ENSG00000132259	72	0.67655576813922
Nerve_Tibial	ENSG00000170955	72	0.640581405118007
Nerve_Tibial	ENSG00000011405	710	0.010826869872228
Nerve_Tibial	ENSG00000070081	710	0.0255222548010308
Nerve_Tibial	ENSG00000188211	710	0.00276817630273933
Nerve_Tibial	ENSG00000129167	560	0.291674811204277
Nerve_Tibial	ENSG00000166788	494	0.000675666549791653
Nerve_Tibial	ENSG00000109911	535	0.148675399872493
Nerve_Tibial	ENSG00000170946	535	0.322989834513242
Nerve_Tibial	ENSG00000134569	988	7.0263857304737e-05
Nerve_Tibial	ENSG00000149179	991	0.0533575622675765
Nerve_Tibial	ENSG00000025434	700	0.22861755107597
Nerve_Tibial	ENSG00000109919	700	0.918377552843884
Nerve_Tibial	ENSG00000109920	700	0.043805327776998
Nerve_Tibial	ENSG00000134571	700	0.659694200797776
Nerve_Tibial	ENSG00000134575	700	1.7248167628542e-06
Nerve_Tibial	ENSG00000149177	700	0.00387738022635294
Nerve_Tibial	ENSG00000149187	700	2.21306902373639e-06
Nerve_Tibial	ENSG00000165915	700	0.909855728420937
Nerve_Tibial	ENSG00000165916	700	0.120348737821988
Nerve_Tibial	ENSG00000172247	700	0.000990332989211012
Nerve_Tibial	ENSG00000134809	912	3.47041750539268e-11
Nerve_Tibial	ENSG00000134817	912	0.071181246118448
Nerve_Tibial	ENSG00000149115	912	0.242349757504425
Nerve_Tibial	ENSG00000149136	912	0.029585027240135
Nerve_Tibial	ENSG00000156599	912	0.967145372346998
Nerve_Tibial	ENSG00000156603	912	6.41876721543477e-06
Nerve_Tibial	ENSG00000198561	912	8.30369479019359e-05
Nerve_Tibial	ENSG00000213593	912	0.88234653910189
Nerve_Tibial	ENSG00000149499	327	3.29670478856315e-06
Nerve_Tibial	ENSG00000149541	327	3.3535140090977e-06
Nerve_Tibial	ENSG00000162194	327	3.31971186402796e-06
Nerve_Tibial	ENSG00000162222	327	3.47171994473779e-05
Nerve_Tibial	ENSG00000168000	327	5.00515100900679e-10
Nerve_Tibial	ENSG00000204922	327	3.52977891399043e-06
Nerve_Tibial	ENSG00000087365	787	6.61683807318152e-11
Nerve_Tibial	ENSG00000172543	614	0.0762753643139331
Nerve_Tibial	ENSG00000172803	574	0.00206047679292881
Nerve_Tibial	ENSG00000173156	814	6.91005052885e-15
Nerve_Tibial	ENSG00000173327	488	0.759282605428022
Nerve_Tibial	ENSG00000173621	814	0.000174542617400565
Nerve_Tibial	ENSG00000173715	814	0.0112343680446146
Nerve_Tibial	ENSG00000173727	368	0.252884556435871
Nerve_Tibial	ENSG00000173992	814	0.518026079081738
Nerve_Tibial	ENSG00000174080	814	1.10568866939426e-06
Nerve_Tibial	ENSG00000174165	814	0.935578301588881
Nerve_Tibial	ENSG00000174516	814	0.966441350066822
Nerve_Tibial	ENSG00000174684	814	9.75487442585704e-11
Nerve_Tibial	ENSG00000174996	814	0.000129635344896824
Nerve_Tibial	ENSG00000175115	806	9.42841877542448e-12
Nerve_Tibial	ENSG00000175315	752	0.0418495339615808
Nerve_Tibial	ENSG00000254986	814	0.809819353773864
Nerve_Tibial	ENSG00000172932	594	0.0515741472286192
Nerve_Tibial	ENSG00000172613	575	2.62161082508246e-09
Nerve_Tibial	ENSG00000175505	513	0.0748195208135042
Nerve_Tibial	ENSG00000137478	657	0.0713114559865399
Nerve_Tibial	ENSG00000214530	657	3.65868214615829e-11
Nerve_Tibial	ENSG00000137494	728	1.32553506268219e-06
Nerve_Tibial	ENSG00000073921	314	0.0676033511233901
Nerve_Tibial	ENSG00000179071	314	0.871206070376511
Nerve_Tibial	ENSG00000137760	170	0.532658005661678
Nerve_Tibial	ENSG00000182667	236	0.982683786340284
Nerve_Tibial	ENSG00000080854	380	1.77687431896335e-08
Ovary	ENSG00000170955	72	0.821487396772779
Ovary	ENSG00000070081	710	0.0122987120353656
Ovary	ENSG00000166788	494	0.131247279148632
Ovary	ENSG00000165916	700	0.594360743684352
Ovary	ENSG00000162222	327	0.0535280334368952
Ovary	ENSG00000137500	728	0.228856324888405
Pancreas	ENSG00000170955	72	0.656116410777476
Pancreas	ENSG00000070081	710	0.0148167827983965
Pancreas	ENSG00000129167	560	0.361326301255003
Pancreas	ENSG00000166788	494	0.000675471910501336
Pancreas	ENSG00000121653	1234	0.0661445392737715
Pancreas	ENSG00000134569	988	1.73748773054275e-05
Pancreas	ENSG00000134575	700	0.0673983309541645
Pancreas	ENSG00000149177	700	0.0835432999363905
Pancreas	ENSG00000165916	700	0.875494993011041
Pancreas	ENSG00000172247	700	0.923460379229397
Pancreas	ENSG00000134809	912	5.2250316985905e-09
Pancreas	ENSG00000149150	912	0.683171906206813
Pancreas	ENSG00000156599	912	0.0615031136428132
Pancreas	ENSG00000156603	912	0.929548943419948
Pancreas	ENSG00000183908	912	0.00529758829981149
Pancreas	ENSG00000087365	787	1.45784593438583e-05
Pancreas	ENSG00000173599	814	2.16270392278312e-05
Pancreas	ENSG00000173621	814	3.45257955488198e-05
Pancreas	ENSG00000174080	814	0.269957710905601
Pancreas	ENSG00000174851	814	3.49719121404239e-11
Pancreas	ENSG00000175229	785	0.00412213678465372
Pancreas	ENSG00000182791	814	0.0362046851232225
Pancreas	ENSG00000254986	814	0.824014641605826
Pancreas	ENSG00000172932	594	0.0867950805364942
Pancreas	ENSG00000168010	657	0.0694824002592968
Pancreas	ENSG00000137500	728	0.309245570523851
Pancreas	ENSG00000137760	170	0.812756806016859
Pancreas	ENSG00000109956	380	0.701411988635806
Pituitary	ENSG00000166478	234	0.846293841254453
Pituitary	ENSG00000205339	234	0.829651379787098
Pituitary	ENSG00000166689	568	0.00696664178936216
Pituitary	ENSG00000166788	494	0.000680437951474384
Pituitary	ENSG00000165905	1234	0.0904293018137211
Pituitary	ENSG00000110514	700	8.63076977664612e-08
Pituitary	ENSG00000134575	700	0.00663697304880301
Pituitary	ENSG00000165916	700	0.881289402856782
Pituitary	ENSG00000162194	327	2.58245133315405e-06
Pituitary	ENSG00000162222	327	0.0194859064816284
Pituitary	ENSG00000204922	327	0.0417817332692347
Pituitary	ENSG00000087365	787	1.70461954596424e-12
Pituitary	ENSG00000173715	814	0.154394703514708
Pituitary	ENSG00000174080	814	3.49693596560729e-05
Pituitary	ENSG00000179292	814	0.00235893390916884
Pituitary	ENSG00000255468	814	1.07089827110695e-08
Pituitary	ENSG00000186642	657	0.249825263935594
Pituitary	ENSG00000214530	657	0.107174315404318
Pituitary	ENSG00000109956	380	0.958429320162568
Prostate	ENSG00000170955	72	0.459882231738875
Prostate	ENSG00000129158	619	0.176156540679917
Prostate	ENSG00000166788	494	0.0521177937721772
Prostate	ENSG00000205106	1234	0.0695759858000585
Prostate	ENSG00000134809	912	0.02982030924554
Prostate	ENSG00000162222	327	0.0695606916373591
Prostate	ENSG00000174080	814	0.0381045814069498
Prostate	ENSG00000175115	806	0.00382180052674851
Prostate	ENSG00000254986	814	0.935657934223087
Prostate	ENSG00000255468	814	7.69665167761712e-07
Prostate	ENSG00000172613	575	0.248425698470682
Prostate	ENSG00000137494	728	0.392151034856975
Prostate	ENSG00000137760	170	0.903799002569314
Prostate	ENSG00000182667	236	0.933401657094042
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000170955	72	0.640583984715996
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000166483	234	0.970915696481225
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000011405	710	0.00162262285454575
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000187486	710	0.00242302143860858
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000188211	710	3.46766640696182e-06
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000129158	619	0.0186052464043517
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000129167	560	0.398223225225713
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000166788	494	0.00118414732551779
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000170946	535	0.0268643942344272
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000121653	1234	2.19806474920217e-07
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000121680	1234	0.0756830625117859
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000205106	1234	0.00685970482942618
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000134574	712	0.00308178450901212
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000025434	700	0.00742929944723552
